7AC0FF // 122 192 255
76C1FF // 118 193 255
76C2FF // 118 194 255
78C1FF // 120 193 255
78C1FF // 120 193 255
74C2FF // 116 194 255
75C3FF // 117 195 255
77C2FF // 119 194 255
77C0FF // 119 192 255
79C0FF // 121 192 255
77C1FF // 119 193 255
77C1FF // 119 193 255
75C0FF // 117 192 255
77C2FF // 119 194 255
75C2FF // 117 194 255
74C0FF // 116 192 255
76C2FF // 118 194 255
76C2FF // 118 194 255
75C1FF // 117 193 255
77C0FF // 119 192 255
77C0FF // 119 192 255
75C0FF // 117 192 255
75C0FF // 117 192 255
77C1FF // 119 193 255
79C0FF // 121 192 255
76C1FF // 118 193 255
78C1FF // 120 193 255
76C1FF // 118 193 255
75C1FF // 117 193 255
75C2FF // 117 194 255
74C2FF // 116 194 255
76C1FF // 118 193 255
74C1FF // 116 193 255
76C2FF // 118 194 255
75BFFF // 117 191 255
75C3FF // 117 195 255
74C2FF // 116 194 255
75C0FF // 117 192 255
79C0FF // 121 192 255
75C0FF // 117 192 255
77C2FF // 119 194 255
75C2FF // 117 194 255
78C1FF // 120 193 255
77C2FF // 119 194 255
76C1FF // 118 193 255
77C1FF // 119 193 255
77C1FF // 119 193 255
76C1FF // 118 193 255
78C0FF // 120 192 255
77C0FF // 119 192 255
78C0FF // 120 192 255
77C0FF // 119 192 255
74C3FF // 116 195 255
78C0FF // 120 192 255
77C1FF // 119 193 255
76C1FF // 118 193 255
77BFFF // 119 191 255
76C3FF // 118 195 255
76C1FF // 118 193 255
77C0FF // 119 192 255
77C2FF // 119 194 255
77C0FF // 119 192 255
78C1FF // 120 193 255
76C1FF // 118 193 255
75C0FF // 117 192 255
76C0FF // 118 192 255
76C0FF // 118 192 255
74C3FF // 116 195 255
74C0FF // 116 192 255
76C1FF // 118 193 255
77C1FF // 119 193 255
78C0FF // 120 192 255
78C1FF // 120 193 255
79BFFF // 121 191 255
76C0FF // 118 192 255
77C1FF // 119 193 255
77C2FF // 119 194 255
76BFFF // 118 191 255
77C1FF // 119 193 255
77C0FF // 119 192 255
77C2FF // 119 194 255
77BFFF // 119 191 255
76C1FF // 118 193 255
75C0FF // 117 192 255
75C0FF // 117 192 255
76C1FF // 118 193 255
77C1FF // 119 193 255
76C2FF // 118 194 255
74C1FF // 116 193 255
76C2FF // 118 194 255
77C0FF // 119 192 255
77C0FF // 119 192 255
76C0FF // 118 192 255
76C1FF // 118 193 255
76C0FF // 118 192 255
75C0FF // 117 192 255
75C1FF // 117 193 255
76C0FF // 118 192 255
78BFFF // 120 191 255
78C1FF // 120 193 255
77C0FF // 119 192 255
75BEFF // 117 190 255
74C1FF // 116 193 255
76BFFF // 118 191 255
76C0FF // 118 192 255
77C0FF // 119 192 255
77C1FF // 119 193 255
76C2FF // 118 194 255
75C0FF // 117 192 255
75C2FF // 117 194 255
76C1FF // 118 193 255
76C1FF // 118 193 255
77BFFF // 119 191 255
78C1FF // 120 193 255
7BC1FF // 123 193 255
78C1FF // 120 193 255
77BFFF // 119 191 255
75C1FF // 117 193 255
75C2FF // 117 194 255
75C3FF // 117 195 255
77C1FF // 119 193 255
77BFFF // 119 191 255
76C0FF // 118 192 255
78C0FF // 120 192 255
79C0FF // 121 192 255
77C1FF // 119 193 255
78C1FF // 120 193 255
77C2FF // 119 194 255
