BDFFFF // 189 255 255
B9FFFF // 185 255 255
B0F1FF // 176 241 255
A9EAFF // 169 234 255
ABE8FF // 171 232 255
AAE5FF // 170 229 255
A9E4FF // 169 228 255
A7E4FF // 167 228 255
A7E2FF // 167 226 255
A7E2FF // 167 226 255
A7E3FF // 167 227 255
A6E4FF // 166 228 255
A6E4FF // 166 228 255
A6E4FF // 166 228 255
A6E4FF // 166 228 255
A8E3FF // 168 227 255
A8E3FF // 168 227 255
A8E3FF // 168 227 255
A8E2FF // 168 226 255
A7E2FF // 167 226 255
A7E2FF // 167 226 255
A7E2FF // 167 226 255
A7E3FF // 167 227 255
A6E1FF // 166 225 255
A6E1FF // 166 225 255
A7E3FF // 167 227 255
A7E2FF // 167 226 255
A7E2FF // 167 226 255
A6E3FF // 166 227 255
A6E1FF // 166 225 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A7E2FF // 167 226 255
A7E2FF // 167 226 255
A7E2FF // 167 226 255
A7E2FF // 167 226 255
A7E2FF // 167 226 255
A7E3FF // 167 227 255
A7E1FF // 167 225 255
A8E2FF // 168 226 255
A8E2FF // 168 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E2FF // 166 226 255
A6E0FF // 166 224 255
A6E2FF // 166 226 255
A7E2FF // 167 226 255
A8E2FF // 168 226 255
A8E2FF // 168 226 255
A6E2FF // 166 226 255
A6E1FF // 166 225 255
A7E1FF // 167 225 255
A8E1FF // 168 225 255
A8E1FF // 168 225 255
A7E1FF // 167 225 255
A7E1FF // 167 225 255
A7E1FF // 167 225 255
A7E1FF // 167 225 255
A7E1FF // 167 225 255
A7E1FF // 167 225 255
A6E2FF // 166 226 255
